2023-02-09 00:12:15,153 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 00:12:15,158 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 00:12:15,668 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.5230989456176758s, status True
2023-02-09 00:12:15,670 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 00:12:15,671 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 00:12:15,672 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 00:12:15,673 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 00:12:15,674 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 00:15:02,127 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 00:15:02,130 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 00:15:02,771 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.6495099067687988s, status True
2023-02-09 00:15:02,772 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 00:15:02,773 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 00:15:02,774 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 00:15:02,775 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 00:15:02,776 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 16:04:15,381 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:04:15,392 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:04:16,224 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.8513028621673584s, status True
2023-02-09 16:04:16,226 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:04:16,228 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:04:16,230 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:04:16,232 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:04:16,234 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 16:11:43,468 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:11:43,472 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:11:43,795 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.3328216075897217s, status True
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:11:43,797 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:11:43,797 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-02-09 16:12:40,518 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:12:40,522 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:12:41,137 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.6208090782165527s, status True
2023-02-09 16:12:41,141 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:12:41,142 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:12:41,143 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:12:41,145 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:12:41,146 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-03-17 17:55:10,719 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 17:55:10,724 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 17:55:11,260 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.547173023223877s, status True
2023-03-17 17:55:11,261 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-03-17 17:55:11,261 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-03-17 17:55:11,262 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-03-17 17:55:11,262 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-03-17 17:55:11,263 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-03-17 18:08:53,949 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 18:08:53,955 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 18:08:54,541 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.597794771194458s, status True
2023-03-17 18:09:19,306 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 18:09:19,311 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 18:09:19,803 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.5024290084838867s, status True
2023-03-17 18:09:25,395 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies eqx: 1
2023-03-17 18:09:25,395 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:25,395 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies ef: 0
2023-03-17 18:09:25,395 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies ef1: 1
2023-03-17 18:09:25,395 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies efx: 1
2023-03-17 18:09:25,396 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies po: 1
2023-03-17 18:09:25,397 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies eq+po: 0
2023-03-17 18:09:25,398 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:25,399 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:25,399 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:25,400 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:25,401 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies ef+po: 0
2023-03-17 18:09:25,402 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:25,403 DEBUG eq 36 update_results:: instance 10, method mnw, satisfies efx+po: 1
2023-03-17 18:09:25,882 INFO eq 157 eq_goods:: done with mnw for instance 11 in 0.4783310890197754s, status True
2023-03-17 18:09:25,884 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies eq: 0
2023-03-17 18:09:25,884 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies eq1: 1
2023-03-17 18:09:25,884 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:25,884 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies eqx: 1
2023-03-17 18:09:25,884 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:25,884 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies ef: 1
2023-03-17 18:09:25,884 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies ef1: 1
2023-03-17 18:09:25,884 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies efx: 1
2023-03-17 18:09:25,885 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies po: 1
2023-03-17 18:09:25,886 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies eq+po: 0
2023-03-17 18:09:25,887 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:25,887 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:25,888 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:25,889 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:25,890 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies ef+po: 1
2023-03-17 18:09:25,891 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:25,892 DEBUG eq 36 update_results:: instance 11, method mnw, satisfies efx+po: 1
2023-03-17 18:09:26,315 INFO eq 157 eq_goods:: done with mnw for instance 12 in 0.42201995849609375s, status True
2023-03-17 18:09:26,316 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies eq: 0
2023-03-17 18:09:26,316 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies eq1: 1
2023-03-17 18:09:26,316 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:26,316 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies eqx: 1
2023-03-17 18:09:26,316 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:26,316 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies ef: 0
2023-03-17 18:09:26,316 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies ef1: 1
2023-03-17 18:09:26,317 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies efx: 1
2023-03-17 18:09:26,317 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies po: 1
2023-03-17 18:09:26,318 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies eq+po: 0
2023-03-17 18:09:26,319 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:26,320 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:26,320 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:26,321 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:26,322 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies ef+po: 0
2023-03-17 18:09:26,323 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:26,324 DEBUG eq 36 update_results:: instance 12, method mnw, satisfies efx+po: 1
2023-03-17 18:09:26,795 INFO eq 157 eq_goods:: done with mnw for instance 13 in 0.469893217086792s, status True
2023-03-17 18:09:26,796 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies eq: 0
2023-03-17 18:09:26,797 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies eq1: 1
2023-03-17 18:09:26,797 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:26,797 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies eqx: 0
2023-03-17 18:09:26,797 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies dupeqx: 0
2023-03-17 18:09:26,797 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies ef: 0
2023-03-17 18:09:26,797 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies ef1: 1
2023-03-17 18:09:26,797 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies efx: 1
2023-03-17 18:09:26,798 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies po: 1
2023-03-17 18:09:26,799 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies eq+po: 0
2023-03-17 18:09:26,799 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:26,800 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies eqx+po: 0
2023-03-17 18:09:26,801 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:26,802 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:09:26,802 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies ef+po: 0
2023-03-17 18:09:26,803 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:26,804 DEBUG eq 36 update_results:: instance 13, method mnw, satisfies efx+po: 1
2023-03-17 18:09:27,245 INFO eq 157 eq_goods:: done with mnw for instance 14 in 0.43997883796691895s, status True
2023-03-17 18:09:27,246 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies eq: 0
2023-03-17 18:09:27,246 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies eq1: 1
2023-03-17 18:09:27,246 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:27,246 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies eqx: 1
2023-03-17 18:09:27,246 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:27,246 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies ef: 0
2023-03-17 18:09:27,246 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies ef1: 1
2023-03-17 18:09:27,247 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies efx: 1
2023-03-17 18:09:27,248 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies po: 1
2023-03-17 18:09:27,249 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies eq+po: 0
2023-03-17 18:09:27,250 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:27,251 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:27,252 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:27,253 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:27,254 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies ef+po: 0
2023-03-17 18:09:27,255 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:27,256 DEBUG eq 36 update_results:: instance 14, method mnw, satisfies efx+po: 1
2023-03-17 18:09:27,700 INFO eq 157 eq_goods:: done with mnw for instance 15 in 0.44369006156921387s, status True
2023-03-17 18:09:27,701 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies eq: 0
2023-03-17 18:09:27,701 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies eq1: 1
2023-03-17 18:09:27,701 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:27,702 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies eqx: 1
2023-03-17 18:09:27,702 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:27,702 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies ef: 0
2023-03-17 18:09:27,702 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies ef1: 1
2023-03-17 18:09:27,702 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies efx: 1
2023-03-17 18:09:27,703 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies po: 1
2023-03-17 18:09:27,704 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies eq+po: 0
2023-03-17 18:09:27,704 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:27,705 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:27,706 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:27,707 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:27,708 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies ef+po: 0
2023-03-17 18:09:27,709 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:27,710 DEBUG eq 36 update_results:: instance 15, method mnw, satisfies efx+po: 1
2023-03-17 18:09:28,123 INFO eq 157 eq_goods:: done with mnw for instance 16 in 0.41211915016174316s, status True
2023-03-17 18:09:28,124 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies eq: 0
2023-03-17 18:09:28,124 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies eq1: 1
2023-03-17 18:09:28,124 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:28,124 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies eqx: 1
2023-03-17 18:09:28,124 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:28,124 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies ef: 0
2023-03-17 18:09:28,124 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies ef1: 1
2023-03-17 18:09:28,124 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies efx: 1
2023-03-17 18:09:28,125 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies po: 1
2023-03-17 18:09:28,126 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies eq+po: 0
2023-03-17 18:09:28,127 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:28,128 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:28,129 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:28,130 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:28,132 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies ef+po: 0
2023-03-17 18:09:28,133 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:28,134 DEBUG eq 36 update_results:: instance 16, method mnw, satisfies efx+po: 1
2023-03-17 18:09:28,603 INFO eq 157 eq_goods:: done with mnw for instance 17 in 0.46814584732055664s, status True
2023-03-17 18:09:28,604 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies eq: 0
2023-03-17 18:09:28,605 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies eq1: 1
2023-03-17 18:09:28,605 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:28,605 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies eqx: 1
2023-03-17 18:09:28,605 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:28,605 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies ef: 0
2023-03-17 18:09:28,605 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies ef1: 1
2023-03-17 18:09:28,605 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies efx: 1
2023-03-17 18:09:28,606 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies po: 1
2023-03-17 18:09:28,607 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies eq+po: 0
2023-03-17 18:09:28,608 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:28,609 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:28,610 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:28,611 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:28,612 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies ef+po: 0
2023-03-17 18:09:28,613 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:28,614 DEBUG eq 36 update_results:: instance 17, method mnw, satisfies efx+po: 1
2023-03-17 18:09:29,136 INFO eq 157 eq_goods:: done with mnw for instance 18 in 0.5212461948394775s, status True
2023-03-17 18:09:29,137 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies eq: 0
2023-03-17 18:09:29,137 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies eq1: 1
2023-03-17 18:09:29,137 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:29,137 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies eqx: 1
2023-03-17 18:09:29,137 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:29,138 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies ef: 0
2023-03-17 18:09:29,138 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies ef1: 1
2023-03-17 18:09:29,138 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies efx: 1
2023-03-17 18:09:29,139 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies po: 1
2023-03-17 18:09:29,140 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies eq+po: 0
2023-03-17 18:09:29,141 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:29,142 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:29,143 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:29,144 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:29,145 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies ef+po: 0
2023-03-17 18:09:29,147 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:29,148 DEBUG eq 36 update_results:: instance 18, method mnw, satisfies efx+po: 1
2023-03-17 18:09:29,613 INFO eq 157 eq_goods:: done with mnw for instance 19 in 0.4645509719848633s, status True
2023-03-17 18:09:29,614 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies eq: 0
2023-03-17 18:09:29,614 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies eq1: 1
2023-03-17 18:09:29,614 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:29,614 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies eqx: 1
2023-03-17 18:09:29,615 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:29,615 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies ef: 0
2023-03-17 18:09:29,615 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies ef1: 1
2023-03-17 18:09:29,615 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies efx: 1
2023-03-17 18:09:29,616 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies po: 1
2023-03-17 18:09:29,617 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies eq+po: 0
2023-03-17 18:09:29,617 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:29,618 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:29,619 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:29,620 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:29,621 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies ef+po: 0
2023-03-17 18:09:29,622 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:29,623 DEBUG eq 36 update_results:: instance 19, method mnw, satisfies efx+po: 1
2023-03-17 18:09:30,086 INFO eq 157 eq_goods:: done with mnw for instance 20 in 0.46207499504089355s, status True
2023-03-17 18:09:30,087 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies eq: 0
2023-03-17 18:09:30,087 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies eq1: 1
2023-03-17 18:09:30,087 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:30,087 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies eqx: 1
2023-03-17 18:09:30,087 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:30,087 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies ef: 1
2023-03-17 18:09:30,087 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies ef1: 1
2023-03-17 18:09:30,087 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies efx: 1
2023-03-17 18:09:30,088 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies po: 1
2023-03-17 18:09:30,089 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies eq+po: 0
2023-03-17 18:09:30,090 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:30,091 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:30,092 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:30,092 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:30,093 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies ef+po: 1
2023-03-17 18:09:30,094 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:30,095 DEBUG eq 36 update_results:: instance 20, method mnw, satisfies efx+po: 1
2023-03-17 18:09:30,571 INFO eq 157 eq_goods:: done with mnw for instance 21 in 0.47533583641052246s, status True
2023-03-17 18:09:30,572 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies eq: 0
2023-03-17 18:09:30,572 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies eq1: 1
2023-03-17 18:09:30,572 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies dupeq1: 1
2023-03-17 18:09:30,572 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies eqx: 1
2023-03-17 18:09:30,572 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies dupeqx: 1
2023-03-17 18:09:30,572 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies ef: 0
2023-03-17 18:09:30,573 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies ef1: 1
2023-03-17 18:09:30,573 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies efx: 1
2023-03-17 18:09:30,574 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies po: 1
2023-03-17 18:09:30,575 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies eq+po: 0
2023-03-17 18:09:30,576 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies eq1+po: 1
2023-03-17 18:09:30,577 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies eqx+po: 1
2023-03-17 18:09:30,577 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:09:30,578 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:09:30,579 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies ef+po: 0
2023-03-17 18:09:30,580 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies ef1+po: 1
2023-03-17 18:09:30,581 DEBUG eq 36 update_results:: instance 21, method mnw, satisfies efx+po: 1
2023-03-17 18:09:31,678 INFO eq 157 eq_goods:: done with mnw for instance 22 in 1.0967748165130615s, status True
2023-03-17 18:09:31,680 DEBUG eq 36 update_results:: instance 22, method mnw, satisfies eq: 0
2023-03-17 18:09:31,681 DEBUG eq 36 update_results:: instance 22, method mnw, satisfies eq1: 1
2023-03-17 18:09:31,681 DEBUG eq 36 update_results:: instance 22, method mnw, satisfies dupeq1: 1
